case_id,family,state_size,arm,call_order_position,provider_status,provider_error,parser_valid,semantic_correct,input_hash,common_input_bytes_sha256,normalized_request_sha256,fairness_pass,response_sha256,prompt_tokens,completion_tokens,proposal_bytes,latency_seconds,retry_count,parse_or_validation_error,model,reasoning_effort,temperature,seed,max_completion_tokens,timeout_seconds,retry_budget,repair_budget,fallback_used,oracle_substitution,transaction_metadata_model_generated
SCE-S16-18,scale_16_nonreversible_safe_stop,16,cope_semantic,4,ok,,True,True,90c0c6c8daf0e59b9926728416a4c1b79efaa2383401548232a1aad5dde02fab,be3e661ef0f8eb7bf4f63e3fdb06f709445b69c9c13feeb1a4354f0d07b85a71,dd60d0143fe5244d5d19737f9871586ef9ae2285c605b4e7b2b5fe49fd550519,True,33b1626e1e42c72023c3c9ee92ddc3a029b91734a19479bfb1deab21a488ca8d,2430,189,365,1.850873,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-19,scale_16_reversible_immediate_stop,16,compact_semantic,1,ok,,True,True,be13b63879dead758c00114d9b641c1264287755f0b9c0f0dfb5c8fd6a309891,007dd7597bd181c3fd27b2bee66d3827f4950a7f164a81334f21f19a58a1b096,03f54694ffd08088754ac8e5579a4935ac1ca0c3b2bb8538cf968f5a83d4f7cb,True,fb5f32e14acdd837f389ed5fc4ab76ffb64672bf1a0237ac8cee1dce67896d8b,2230,143,296,1.315076,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-19,scale_16_reversible_immediate_stop,16,fsr_semantic,2,ok,,True,False,be13b63879dead758c00114d9b641c1264287755f0b9c0f0dfb5c8fd6a309891,007dd7597bd181c3fd27b2bee66d3827f4950a7f164a81334f21f19a58a1b096,03f54694ffd08088754ac8e5579a4935ac1ca0c3b2bb8538cf968f5a83d4f7cb,True,81bf28436868f92a8fb3e21f7492b6cf714251138c4c3b3376bbc28e206bbba6,2808,3143,5321,14.712423,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-19,scale_16_reversible_immediate_stop,16,cope_semantic,3,ok,,True,True,be13b63879dead758c00114d9b641c1264287755f0b9c0f0dfb5c8fd6a309891,007dd7597bd181c3fd27b2bee66d3827f4950a7f164a81334f21f19a58a1b096,03f54694ffd08088754ac8e5579a4935ac1ca0c3b2bb8538cf968f5a83d4f7cb,True,229d66947aeaca0d3d6ccd3482094f45d8dd8eeef2041047e4164580fa3973c3,2414,164,319,1.479833,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-19,scale_16_reversible_immediate_stop,16,neutral_typed,4,ok,,True,True,be13b63879dead758c00114d9b641c1264287755f0b9c0f0dfb5c8fd6a309891,007dd7597bd181c3fd27b2bee66d3827f4950a7f164a81334f21f19a58a1b096,03f54694ffd08088754ac8e5579a4935ac1ca0c3b2bb8538cf968f5a83d4f7cb,True,1bb08476526af5b33fe60edeb76300cf5f6a2a6bb8358ffb0191abf2efd9a6a7,2499,163,294,1.489316,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-20,scale_16_progress_checkpoint_insert,16,fsr_semantic,1,ok,,True,True,081ffc85add37b668d54d1b28b21ef8a1e48e8aca69e158699373d6e9519764a,96d135674b41c607a3915379b7e1d0fc1df379180031b501b0029851805dd007,aac8a0102d14d1e4b009d13aa07e8a121bac8f9e440987fe5ba1323b928f7297,True,ddbad32024a29c65cdf38211dbb2d13cd2e63ac75b515b2aa176bd10682d0d70,2809,2945,4881,14.455140,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-20,scale_16_progress_checkpoint_insert,16,cope_semantic,2,ok,,True,True,081ffc85add37b668d54d1b28b21ef8a1e48e8aca69e158699373d6e9519764a,96d135674b41c607a3915379b7e1d0fc1df379180031b501b0029851805dd007,aac8a0102d14d1e4b009d13aa07e8a121bac8f9e440987fe5ba1323b928f7297,True,c037a12deb3d1fd304799cceb566d3f3f9949da770c774008826f0f1853e052f,2415,172,320,1.352302,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-20,scale_16_progress_checkpoint_insert,16,neutral_typed,3,ok,,True,False,081ffc85add37b668d54d1b28b21ef8a1e48e8aca69e158699373d6e9519764a,96d135674b41c607a3915379b7e1d0fc1df379180031b501b0029851805dd007,aac8a0102d14d1e4b009d13aa07e8a121bac8f9e440987fe5ba1323b928f7297,True,4ffa92fa782b869c86334f39cf9b477c9004baa5917516e4eea4fe15c42ae4ff,2500,251,423,1.786596,0,SharedEnvelopeError:duplicate commitment,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-20,scale_16_progress_checkpoint_insert,16,compact_semantic,4,ok,,True,True,081ffc85add37b668d54d1b28b21ef8a1e48e8aca69e158699373d6e9519764a,96d135674b41c607a3915379b7e1d0fc1df379180031b501b0029851805dd007,aac8a0102d14d1e4b009d13aa07e8a121bac8f9e440987fe5ba1323b928f7297,True,4038d85a7378d2bfd035e61c0c6154de1b7c0a2986be40e4921c9a70886f8d65,2231,182,333,1.409169,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-21,scale_16_progress_checkpoint_advance,16,cope_semantic,1,ok,,True,True,d454d5dcdd9f035779a7da5a27af76d786ed2d87429c42959e17207d5a50a71e,bb3503f0813f59de6c22ee17a1aaa39ea2dcf57fc2bc96bd720534e60dcda396,6bf9335d11918f39856cbbd6386111d19430073088e65f2b3818827173e259a3,True,30c6d86023e9369c79f2f6abdb35ba90cbaa1883f8cf71249760723abc0d0354,2423,164,298,1.875992,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-21,scale_16_progress_checkpoint_advance,16,neutral_typed,2,ok,,True,True,d454d5dcdd9f035779a7da5a27af76d786ed2d87429c42959e17207d5a50a71e,bb3503f0813f59de6c22ee17a1aaa39ea2dcf57fc2bc96bd720534e60dcda396,6bf9335d11918f39856cbbd6386111d19430073088e65f2b3818827173e259a3,True,6b130a37b0ee49abfaf892a1c1d61fc6652396cbf667657a25acc90c9ea0abb2,2508,164,275,1.863399,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-21,scale_16_progress_checkpoint_advance,16,compact_semantic,3,ok,,True,True,d454d5dcdd9f035779a7da5a27af76d786ed2d87429c42959e17207d5a50a71e,bb3503f0813f59de6c22ee17a1aaa39ea2dcf57fc2bc96bd720534e60dcda396,6bf9335d11918f39856cbbd6386111d19430073088e65f2b3818827173e259a3,True,e11b797bc2e0bbcda6b34751fff6db722b44efbabd44d10294ffa440ebe1dfe3,2239,224,398,2.286796,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-21,scale_16_progress_checkpoint_advance,16,fsr_semantic,4,ok,,True,False,d454d5dcdd9f035779a7da5a27af76d786ed2d87429c42959e17207d5a50a71e,bb3503f0813f59de6c22ee17a1aaa39ea2dcf57fc2bc96bd720534e60dcda396,6bf9335d11918f39856cbbd6386111d19430073088e65f2b3818827173e259a3,True,3fd46ffa679c8e1861d2ef7cb31e241eccbf71b87922538913a3f855709ee3c2,2817,3143,5316,16.897370,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-22,scale_16_progress_reset_retry,16,neutral_typed,1,ok,,True,True,f24fd6da7772ca8ffa791fd147bfcbf2e7a1b1495f8d29c3eeb102ee604cfd05,30e6df8e8440a5397107d0dc66e1fa6479efb483b1be793e59370a0aad378d0d,04b4ba6d07554aa7775612b89ca116f022ea96fabc3bae984876f0cf3bd0d065,True,f7ab6e39ed4b4982e485e110da4a2dcec921f5e978842b5bce8642acb6f330c0,2535,212,350,1.881403,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-22,scale_16_progress_reset_retry,16,compact_semantic,2,ok,,True,True,f24fd6da7772ca8ffa791fd147bfcbf2e7a1b1495f8d29c3eeb102ee604cfd05,30e6df8e8440a5397107d0dc66e1fa6479efb483b1be793e59370a0aad378d0d,04b4ba6d07554aa7775612b89ca116f022ea96fabc3bae984876f0cf3bd0d065,True,bb2effaff781c00ee0da78bf8e2ab1dd95556c798534c964d38441346d48d4cb,2266,256,453,1.830927,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-22,scale_16_progress_reset_retry,16,fsr_semantic,3,ok,,True,False,f24fd6da7772ca8ffa791fd147bfcbf2e7a1b1495f8d29c3eeb102ee604cfd05,30e6df8e8440a5397107d0dc66e1fa6479efb483b1be793e59370a0aad378d0d,04b4ba6d07554aa7775612b89ca116f022ea96fabc3bae984876f0cf3bd0d065,True,051ae77355836f8fb0c5449344369bfb23995c28b54b346170b5de8dc9f02623,2844,3143,5316,14.503084,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-22,scale_16_progress_reset_retry,16,cope_semantic,4,ok,,True,True,f24fd6da7772ca8ffa791fd147bfcbf2e7a1b1495f8d29c3eeb102ee604cfd05,30e6df8e8440a5397107d0dc66e1fa6479efb483b1be793e59370a0aad378d0d,04b4ba6d07554aa7775612b89ca116f022ea96fabc3bae984876f0cf3bd0d065,True,9f40572204c77b2f2b76dbc3cb8827336a4a4905527802994c08c0e783014f98,2450,211,377,2.205455,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-23,scale_16_restoration_candidate_add,16,compact_semantic,1,ok,,True,True,83110c9a3e7478e4937ddacdfbd8951bad3d3d070b88648fe951049e651a5056,2d9a84ce00bc190ad78819e289f243aa5abfad899eff774d2c7e27cf2c83f0ea,398a71307afd9beeabf94797892f6bcecf2316f73914616af47af2762cbc5bed,True,60c472b79e8d223b0baa3ddbaacd27a65648dd2d0e37cec09621b82973173079,2216,151,277,1.155236,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-23,scale_16_restoration_candidate_add,16,fsr_semantic,2,ok,,True,True,83110c9a3e7478e4937ddacdfbd8951bad3d3d070b88648fe951049e651a5056,2d9a84ce00bc190ad78819e289f243aa5abfad899eff774d2c7e27cf2c83f0ea,398a71307afd9beeabf94797892f6bcecf2316f73914616af47af2762cbc5bed,True,fd7708010172e4480dddb68013fe38f82fe225e63d16454d448a721936624b71,2794,2946,4888,14.047720,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-23,scale_16_restoration_candidate_add,16,cope_semantic,3,ok,,True,True,83110c9a3e7478e4937ddacdfbd8951bad3d3d070b88648fe951049e651a5056,2d9a84ce00bc190ad78819e289f243aa5abfad899eff774d2c7e27cf2c83f0ea,398a71307afd9beeabf94797892f6bcecf2316f73914616af47af2762cbc5bed,True,30aa065648283fcc4db901309b5aea0bfff13f07f574aac4e0bbe6f42c551fe9,2400,139,262,1.346512,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-23,scale_16_restoration_candidate_add,16,neutral_typed,4,ok,,True,True,83110c9a3e7478e4937ddacdfbd8951bad3d3d070b88648fe951049e651a5056,2d9a84ce00bc190ad78819e289f243aa5abfad899eff774d2c7e27cf2c83f0ea,398a71307afd9beeabf94797892f6bcecf2316f73914616af47af2762cbc5bed,True,78f2356a169e6b272789bae69b1f9edb89585b4b7a2f4d979b451f57562c7c23,2485,139,254,1.318719,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-24,scale_16_restoration_candidate_replace,16,fsr_semantic,1,ok,,True,False,0ef5c2bf5824e699cb45f2940c87a599256736f7172376940d418a948f77dd09,46aa977bf6ac560e0f3d42d939f033cc4f3aa711e7845a731fcd920587b55c8f,cef76d545cf20caa379d76a44f2a6fc56d025664b843aba5457beba8ee6b3555,True,45e0612e1b58a1b7b0fdd5111bd074c63f5ba1eff415a736492e42097b6d9b1d,2812,3144,5318,16.492248,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-24,scale_16_restoration_candidate_replace,16,cope_semantic,2,ok,,True,True,0ef5c2bf5824e699cb45f2940c87a599256736f7172376940d418a948f77dd09,46aa977bf6ac560e0f3d42d939f033cc4f3aa711e7845a731fcd920587b55c8f,cef76d545cf20caa379d76a44f2a6fc56d025664b843aba5457beba8ee6b3555,True,0ddf6b3bec73905e3c519941866bb86d112bd22677a0f25c7a9b22f7a8ff4949,2418,165,306,1.975242,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-24,scale_16_restoration_candidate_replace,16,neutral_typed,3,ok,,True,True,0ef5c2bf5824e699cb45f2940c87a599256736f7172376940d418a948f77dd09,46aa977bf6ac560e0f3d42d939f033cc4f3aa711e7845a731fcd920587b55c8f,cef76d545cf20caa379d76a44f2a6fc56d025664b843aba5457beba8ee6b3555,True,86c6c782a707231089389e8a7c463e74f6c19071fcd057c9d6ebe20ba3420240,2503,165,284,1.435311,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-24,scale_16_restoration_candidate_replace,16,compact_semantic,4,ok,,True,True,0ef5c2bf5824e699cb45f2940c87a599256736f7172376940d418a948f77dd09,46aa977bf6ac560e0f3d42d939f033cc4f3aa711e7845a731fcd920587b55c8f,cef76d545cf20caa379d76a44f2a6fc56d025664b843aba5457beba8ee6b3555,True,e8d990d64d35dfaf7978e4a09f4149f207c37ef5dadec7b07a3e4eeab663c487,2234,183,332,1.537529,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-25,scale_16_restoration_candidate_drop,16,cope_semantic,1,ok,,True,True,c4371bad254e7d96466ef3ab76cee9dd724997fca05602406f8d8ea34f08276f,d6536280889089f169cf7993c60371ac7e7d8828bcceafd8de945b3de3113ecb,6a5aa4716c38f6b6f27f9de5c2695d217068fa4571ec4e3fe5067cea29dbc3ea,True,036e2f16c1c123aa2bb70362988da097a9a198d156940f8ecd660a9fc02f23fa,2395,137,272,1.358921,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-25,scale_16_restoration_candidate_drop,16,neutral_typed,2,ok,,True,True,c4371bad254e7d96466ef3ab76cee9dd724997fca05602406f8d8ea34f08276f,d6536280889089f169cf7993c60371ac7e7d8828bcceafd8de945b3de3113ecb,6a5aa4716c38f6b6f27f9de5c2695d217068fa4571ec4e3fe5067cea29dbc3ea,True,c97b467d68f6e1b8b64744f61ee363cd90a4056010e96964e5874ea311d72b5a,2480,136,245,1.338727,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-25,scale_16_restoration_candidate_drop,16,compact_semantic,3,ok,,True,True,c4371bad254e7d96466ef3ab76cee9dd724997fca05602406f8d8ea34f08276f,d6536280889089f169cf7993c60371ac7e7d8828bcceafd8de945b3de3113ecb,6a5aa4716c38f6b6f27f9de5c2695d217068fa4571ec4e3fe5067cea29dbc3ea,True,61c5d9d09f2cc21891564ce4d3618f8e58ef821b132b16fcd7506125435484d8,2211,142,284,1.161484,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-25,scale_16_restoration_candidate_drop,16,fsr_semantic,4,ok,,True,True,c4371bad254e7d96466ef3ab76cee9dd724997fca05602406f8d8ea34f08276f,d6536280889089f169cf7993c60371ac7e7d8828bcceafd8de945b3de3113ecb,6a5aa4716c38f6b6f27f9de5c2695d217068fa4571ec4e3fe5067cea29dbc3ea,True,6eeadd17eac6ee04c0b56c84455890223a0b7100defbc98a8e1ed1a2fbf4ea7c,2789,2858,4756,14.307075,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-26,scale_16_subgoal_insert_commitment,16,neutral_typed,1,ok,,True,True,13d13050d3c466f20b5296e6d9b4274643897a3422a81f1f218caf920455c62c,c10be0d66e6a28a3758214450e680ef001a6d3b8687b9e99b929560c732c2d79,36bfbb9f39786e8891acef86b0979c40ac19190b098b0ecf4fa25ddef4b5069e,True,ce685de6a5e053eb5ddd1dac8f8a270a30339c02d2055763deff03e00d889ff5,2523,198,359,1.533052,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-26,scale_16_subgoal_insert_commitment,16,compact_semantic,2,ok,,True,True,13d13050d3c466f20b5296e6d9b4274643897a3422a81f1f218caf920455c62c,c10be0d66e6a28a3758214450e680ef001a6d3b8687b9e99b929560c732c2d79,36bfbb9f39786e8891acef86b0979c40ac19190b098b0ecf4fa25ddef4b5069e,True,b837efcb309dbf43ff454921afe0a9be447cf6ca1fbe8f6bc6eb92e472da8bea,2254,201,382,2.056278,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-26,scale_16_subgoal_insert_commitment,16,fsr_semantic,3,ok,,True,False,13d13050d3c466f20b5296e6d9b4274643897a3422a81f1f218caf920455c62c,c10be0d66e6a28a3758214450e680ef001a6d3b8687b9e99b929560c732c2d79,36bfbb9f39786e8891acef86b0979c40ac19190b098b0ecf4fa25ddef4b5069e,True,8f95c5069dce30797c93dd2df38c8b38e14254f95451b860513bd4e302f1f358,2832,3246,5480,17.998582,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-26,scale_16_subgoal_insert_commitment,16,cope_semantic,4,ok,,True,True,13d13050d3c466f20b5296e6d9b4274643897a3422a81f1f218caf920455c62c,c10be0d66e6a28a3758214450e680ef001a6d3b8687b9e99b929560c732c2d79,36bfbb9f39786e8891acef86b0979c40ac19190b098b0ecf4fa25ddef4b5069e,True,7727b844bd32936b7fdad008287b8815e62e523eee90e037c1c0e3ac92826402,2438,199,384,3.059371,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-27,scale_16_subgoal_insert_action,16,compact_semantic,1,ok,,True,True,2e712b117cbe55d218f218b64aa5917e2fabc3fc5e0803cbf600d3c8827e262a,e454f064b23745d3805931495f9fab5098665aa25835d3f3cac69867978f4679,fd8e0e74d8e7cd10d479b7a6f89ecbcf37637d1210357cb71d4fa1c47746ce8d,True,8f036dbe108bd35dabff881af67649a6b54ad3c31c9121263662dc5a81488174,2289,276,504,1.856366,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-27,scale_16_subgoal_insert_action,16,fsr_semantic,2,ok,,True,False,2e712b117cbe55d218f218b64aa5917e2fabc3fc5e0803cbf600d3c8827e262a,e454f064b23745d3805931495f9fab5098665aa25835d3f3cac69867978f4679,fd8e0e74d8e7cd10d479b7a6f89ecbcf37637d1210357cb71d4fa1c47746ce8d,True,5c8e6f028e6ac44e271c90ca6931a318cb9a24c0f29e8c958a3d62c5e5bc6d38,2867,3295,5561,16.494733,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-27,scale_16_subgoal_insert_action,16,cope_semantic,3,ok,,True,True,2e712b117cbe55d218f218b64aa5917e2fabc3fc5e0803cbf600d3c8827e262a,e454f064b23745d3805931495f9fab5098665aa25835d3f3cac69867978f4679,fd8e0e74d8e7cd10d479b7a6f89ecbcf37637d1210357cb71d4fa1c47746ce8d,True,ebc51ca1ece9a3ec8ea80e2970794323a0805c048e77936a2bb344767e6e2625,2473,256,478,1.852641,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-27,scale_16_subgoal_insert_action,16,neutral_typed,4,ok,,True,True,2e712b117cbe55d218f218b64aa5917e2fabc3fc5e0803cbf600d3c8827e262a,e454f064b23745d3805931495f9fab5098665aa25835d3f3cac69867978f4679,fd8e0e74d8e7cd10d479b7a6f89ecbcf37637d1210357cb71d4fa1c47746ce8d,True,8d784839c43c102a62318a4023d1fe11c8d6d1926b72aa76d0684c13c6f22776,2558,256,443,1.859757,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-28,scale_16_subgoal_insert_full_bundle,16,fsr_semantic,1,ok,,True,True,527e339ced69e3c595fc47ab7779a03f4d95f40474b221dee0b7f3d764ea9b19,8abc74847db567a53c7d44a4d317f0dcc3fb284832858f8a8270acff9f781200,ad6bf9a1d92b3bcd3b09d5338287efaadf681954051c05e348277f3754f12a33,True,01dc23f21548c691a6696897b2273a0407c0abbfd485e4943efa51b141587789,2918,3144,5072,15.167054,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-28,scale_16_subgoal_insert_full_bundle,16,cope_semantic,2,ok,,True,True,527e339ced69e3c595fc47ab7779a03f4d95f40474b221dee0b7f3d764ea9b19,8abc74847db567a53c7d44a4d317f0dcc3fb284832858f8a8270acff9f781200,ad6bf9a1d92b3bcd3b09d5338287efaadf681954051c05e348277f3754f12a33,True,a38f7d3f3ae06af16c9323e5fbdae9746aa179cb1923c0bda12ba111569dec85,2524,329,591,2.105578,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-28,scale_16_subgoal_insert_full_bundle,16,neutral_typed,3,ok,,True,True,527e339ced69e3c595fc47ab7779a03f4d95f40474b221dee0b7f3d764ea9b19,8abc74847db567a53c7d44a4d317f0dcc3fb284832858f8a8270acff9f781200,ad6bf9a1d92b3bcd3b09d5338287efaadf681954051c05e348277f3754f12a33,True,6380b06e9203a81d78cfd79296cb623427fe0832b35840eba75bb940ee710f79,2609,330,546,2.149519,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-28,scale_16_subgoal_insert_full_bundle,16,compact_semantic,4,ok,,True,True,527e339ced69e3c595fc47ab7779a03f4d95f40474b221dee0b7f3d764ea9b19,8abc74847db567a53c7d44a4d317f0dcc3fb284832858f8a8270acff9f781200,ad6bf9a1d92b3bcd3b09d5338287efaadf681954051c05e348277f3754f12a33,True,2329ad271099c89addc5feaf6571b1d1d43007df6dc9e12c6b176177feda7638,2340,353,614,13.537811,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-29,scale_16_deadline_expire_pending,16,cope_semantic,1,ok,,True,True,28010d94272c2307d3cdd796ab20e60f0f335e9e1d5c863e563dae9aac255c0d,087fd1249a020689941f3edd0283722f7a9e64e4af553b0741d4ceadb1a58946,ef45d40ed90fee9b5c671e2b56df3fd856c1b9f1789bfaf09f5b9de2403035d7,True,97455486cee40bd57b1d980c1a9bf67f28c023c24040f25531d8d06f1c8ca856,2406,154,302,1.852337,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-29,scale_16_deadline_expire_pending,16,neutral_typed,2,ok,,True,True,28010d94272c2307d3cdd796ab20e60f0f335e9e1d5c863e563dae9aac255c0d,087fd1249a020689941f3edd0283722f7a9e64e4af553b0741d4ceadb1a58946,ef45d40ed90fee9b5c671e2b56df3fd856c1b9f1789bfaf09f5b9de2403035d7,True,24f27a0e3721b7f33e34b4dc641b54746f5ac984071e0f70ce7f784dbbdb064a,2491,153,277,1.738499,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-29,scale_16_deadline_expire_pending,16,compact_semantic,3,ok,,True,True,28010d94272c2307d3cdd796ab20e60f0f335e9e1d5c863e563dae9aac255c0d,087fd1249a020689941f3edd0283722f7a9e64e4af553b0741d4ceadb1a58946,ef45d40ed90fee9b5c671e2b56df3fd856c1b9f1789bfaf09f5b9de2403035d7,True,bbad9b6331358ffe2b3a35a694685beadbe13913a5f2a7154d2300b0c474b78f,2222,143,294,1.327386,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-29,scale_16_deadline_expire_pending,16,fsr_semantic,4,ok,,True,False,28010d94272c2307d3cdd796ab20e60f0f335e9e1d5c863e563dae9aac255c0d,087fd1249a020689941f3edd0283722f7a9e64e4af553b0741d4ceadb1a58946,ef45d40ed90fee9b5c671e2b56df3fd856c1b9f1789bfaf09f5b9de2403035d7,True,7f2b710b20949e51fdb1f54b57c8356165d359dbb48739de07ef7ccaee80e010,2800,3223,5318,16.586309,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-30,scale_16_deadline_grace_extension,16,neutral_typed,1,ok,,True,True,fa0715be27a9b62318749eb5102edeb1438c509aa0deada183f1b95bdd1f5b2b,dada344d6524885d253f6c8633dfd79a05a97f11d1a00c8e6ab63edbfdadd2f8,fa6c32094f010df452e30d38974b45b61b1b4fd2c1b49257dc1c78129bc44241,True,ae0d695e664346f11467dc13fd469bdc502c87a1b726c3a8ff65db11522e8495,2483,153,275,1.598695,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-30,scale_16_deadline_grace_extension,16,compact_semantic,2,ok,,True,False,fa0715be27a9b62318749eb5102edeb1438c509aa0deada183f1b95bdd1f5b2b,dada344d6524885d253f6c8633dfd79a05a97f11d1a00c8e6ab63edbfdadd2f8,fa6c32094f010df452e30d38974b45b61b1b4fd2c1b49257dc1c78129bc44241,True,30f91328819ff9a8013a00bd4d5eca86207768a9c6aaca0aa6d578d882913b15,2214,147,291,1.274725,0,SharedEnvelopeError:replace targets absent field,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-30,scale_16_deadline_grace_extension,16,fsr_semantic,3,ok,,True,False,fa0715be27a9b62318749eb5102edeb1438c509aa0deada183f1b95bdd1f5b2b,dada344d6524885d253f6c8633dfd79a05a97f11d1a00c8e6ab63edbfdadd2f8,fa6c32094f010df452e30d38974b45b61b1b4fd2c1b49257dc1c78129bc44241,True,a64a35ef8d9279a20eff89035412c372acd05e4e76eca1dd28d3b9349aa7679f,2792,3473,5886,16.326655,0,SharedEnvelopeError:semantic state differs from oracle,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
SCE-S16-30,scale_16_deadline_grace_extension,16,cope_semantic,4,ok,,True,True,fa0715be27a9b62318749eb5102edeb1438c509aa0deada183f1b95bdd1f5b2b,dada344d6524885d253f6c8633dfd79a05a97f11d1a00c8e6ab63edbfdadd2f8,fa6c32094f010df452e30d38974b45b61b1b4fd2c1b49257dc1c78129bc44241,True,dd28f5541866fb4506f5e6c0723ad5bd06a6ed0b9538e42e05f536d883c5beee,2398,155,303,1.414467,0,,qwen/qwen3.5-flash-02-23,none,0.0,20260803,16384,90.0,0,0,False,False,False
