case_id,sample_index,mutation_count,mutations,candidate_sha256,candidate_changed,exact_accepted,decomposed_accepted,decision_parity,exact_error,decomposed_error,violated_groups,caller_state_unchanged
release_override,118,2,dict_add:/commitments/1/__fuzz_extra__;list_reverse:/commitments,e45cfd5843eeb1533a7bfc7a1117aa6d6fcf96f5867ddfd60dbec05f5b1a6c57,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,119,4,dict_delete:/commitments/2/supersession_links;list_reverse:/entities;list_delete:/plan/0;scalar_replace:/current_goal/all/0/arguments/1,03e34a76bb1439ccb368bfb8c1f3d7ab67c40af85e09b90dbe7c758174a8cb88,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;action_continuity;restoration_entity,True
release_override,120,1,dict_delete:/entities/0/id,23d0a66062172a078966fd271511bc99660d634550cdf53e8db55a620b55a583,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity;unaffected_scope,True
release_override,121,1,scalar_replace:/plan/0/arguments/1,c1d7ecd1232b2f1a59864a8c3c6b148cfb7f891b05be0ff9d3e01938cf2d8f20,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,action_continuity,True
release_override,122,2,list_duplicate:/commitments/0/grounding/1;list_duplicate:/commitments/2/grounding/0,72002aea91f5e37a4bc9938f1c4dbd4f1803a008a58ac11a5dfa055785129f9e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;unaffected_scope,True
release_override,123,4,dict_delete:/current_goal/all/0/arguments;dict_delete:/plan/0/arguments;dict_delete:/commitments/1/predicate;dict_add:/commitments/1/__fuzz_extra__,654a0d87b7fafb1d4575def245c8c22c6c798d995e3e684f24de625b1f1f9cd1,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;action_continuity,True
release_override,124,4,dict_delete:/current_goal/all/0/arguments;list_delete:/commitments/0/grounding/0;list_delete:/commitments/1/grounding/0;dict_delete:/commitments/2/valid_from,297515ca968482bc71b69bfb712f2703fb1dc68bad7c15d0468cb9f7beb56c88,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;unaffected_scope,True
release_override,125,4,scalar_replace:/commitments/1/authority;list_delete:/commitments/2/override_links/0;scalar_replace:/commitments/0/owner;dict_add:/commitments/2/__fuzz_extra__,fcd45768e29a0dc3f0945f340711e57b5e693df75dab6ba6f5ab91659d20bc53,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;unaffected_scope,True
release_override,126,3,scalar_replace:/commitments/2/lifecycle_status;list_reverse:/entities;scalar_replace:/current_goal/all/0/arguments/0,f62ed6345f9d547da891807d7b54598f0feb8c7f778f282acf0bdb4170da35df,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;restoration_entity,True
release_override,127,2,list_reverse:/current_goal/all/1/arguments;scalar_replace:/commitments/0/id,39c538f94cd4740710e3c484ce350184f3995858c8cf266241539571020a592f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;unaffected_scope,True
release_override,128,3,scalar_replace:/commitments/2/grounding/1;scalar_replace:/commitments/2/lifecycle_status;dict_add:/current_goal/all/0/__fuzz_extra__,cc36f2186c03124d665b9136de13f8f3f67e48677ed9d976a1d47e05b8fdc245,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,129,4,scalar_replace:/commitments/2/authority;dict_add:/current_goal/all/0/__fuzz_extra__;dict_add:/commitments/0/__fuzz_extra__;dict_delete:/plan/0/cancellation_reason,abe5ccd243a5574f02b0125ba725ff1c9206a4cf03c932a902990a3bede265e5,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;action_continuity;unaffected_scope,True
release_override,130,2,dict_add:/entities/1/__fuzz_extra__;scalar_replace:/commitments/1/authority,04ee1312c3120146ebc1f1694dd3fc88ad72b8d0a8a0435a4c986acf1ca0f42d,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;restoration_entity;unaffected_scope,True
release_override,131,2,dict_add:/commitments/1/__fuzz_extra__;scalar_replace:/plan/0/arguments/1,9f8e3dbd6d39909860f0f55b0cb5faa3122c37e9559db4ff722c2fe9e62cff06,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;action_continuity,True
release_override,132,4,dict_delete:/entities/2/id;dict_add:/progress_ledger/0/__fuzz_extra__;list_delete:/current_goal/all/0;scalar_replace:/entities/1/id,4f5cc4a533f773aea5fcff6fc5b2f7020104e8a6c24419ad78bc906e41af3ebf,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;progress_preservation;restoration_entity;unaffected_scope,True
release_override,133,4,dict_delete:/entities;list_reverse:/commitments/0/grounding;list_delete:/current_goal/all/1/arguments/0;list_reverse:/current_goal/all,6a5169b6e18e4899b16f583649e95d2b060abbd9b6111e4a743e28a9b97a82de,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
release_override,134,2,dict_add:/commitments/1/__fuzz_extra__;list_delete:/current_goal/all/0,e9463e63c006f79d473ef44629c3f1c13f5d8e16df1f28e95fc8d40f1edbe1ce,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,135,1,dict_delete:/entities/2/kind,76284cb7ab90182d891637945bf66b9d8eb2106aa40ae9c2caba716f57e59e79,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity;unaffected_scope,True
release_override,136,2,list_reverse:/commitments/2/grounding;dict_delete:/commitments/0/id,1ba865bf0c2637bd306e798a31d82ce2126779baeb9e55ccd91fe5fb6af03dc6,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;unaffected_scope,True
release_override,137,1,dict_add:/current_goal/all/0/__fuzz_extra__,0c37b7cb219189a64946fd820e8c4aa3e5a3932729da3da0da780071e7bf0a06,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
release_override,138,1,list_reverse:/current_goal/all/1/arguments,122677b6ffff072b992fd103911ba307df7d48ce79746a88993dd970c7217361,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
release_override,139,4,scalar_replace:/commitments/1/source;list_reverse:/current_goal/all/1/arguments;scalar_replace:/commitments/0/authority;dict_delete:/evidence_versions/world_version,5782dc166679a54a064cd6fe36737065e04d713390023f7dca4d3904ed23253e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;identity_lifecycle;goal_consistency;unaffected_scope,True
release_override,140,1,list_reverse:/plan/0/arguments,e36f32325868a614528675945757a4d496ad5b508969e2b8930446f91425717f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,action_continuity,True
release_override,141,2,list_reverse:/commitments/2/grounding;dict_add:/commitments/0/__fuzz_extra__,2b755462e3fa3258448c6cc42f8da483100b2e362afa1b3fd657b8c2e5eb45df,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;unaffected_scope,True
release_override,142,4,list_delete:/commitments/1/grounding/0;list_duplicate:/commitments/2/override_links/0;list_delete:/entities/2;dict_add:/commitments/1/__fuzz_extra__,c451e3347dd0b33b7b71cdfca3f186e765b5578894dbdb4b66cf5681ff000ae8,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;restoration_entity;unaffected_scope,True
release_override,143,1,list_reverse:/current_goal/all/0/arguments,5ce3f677c524c09d2ee39d211b24401a799763a72986885b24f4e3be4f1c267b,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
release_override,144,2,list_reverse:/current_goal/all/0/arguments;dict_add:/commitments/0/__fuzz_extra__,5edfe2d7fe566bae571ce0d4a4ba3d229aa7eb70b2b34a84eefcccea760ad617,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;unaffected_scope,True
release_override,145,2,list_reverse:/plan/0/arguments;dict_delete:/commitments/1/authority,adeeb1fa566ca00008793ed4a83ca0f8919186456f2e437bc60fc8eabc06964a,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;action_continuity,True
release_override,146,1,dict_add:/evidence_versions/__fuzz_extra__,d4799a185edb878b4e2873284aa40e6b7377e5eaddd0ab29f8ea2de0090b195a,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence,True
release_override,147,3,list_reverse:/plan/0/arguments;dict_add:/current_goal/all/1/__fuzz_extra__;list_reverse:/commitments/0/grounding,0a48a4969314527bdfbfac9c4c26fad371b63f48968177a3a82cdb3af8f64aaf,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;action_continuity;unaffected_scope,True
release_override,148,4,list_duplicate:/commitments/2/override_links/0;list_reverse:/commitments/2/override_links;list_reverse:/commitments/2/override_links;scalar_replace:/entities/1/kind,245278c5a2e9f4409e69f77843dbb5c30046790327bad8b980ac7d438ced831f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;unaffected_scope,True
release_override,149,2,list_duplicate:/commitments/2/grounding/1;list_delete:/commitments/1,a13eec55be6258838c9857cb8d60a6bbe3a6c3adf6065442e0854ec452744ca3,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,150,3,list_delete:/current_goal/all/1;list_duplicate:/current_goal/all/0/arguments/1;scalar_replace:/commitments/2/valid_from,76650b6d358b6c86570e450f127e6a28853c2030d8ed7d507b8ae3eeefa943fb,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,151,4,dict_delete:/entities/1/id;dict_add:/progress_ledger/0/__fuzz_extra__;list_reverse:/current_goal/all/1/arguments;dict_delete:/progress_ledger/0/achieved,4bc5130af1413d44d083865b735132be9838e0a579547dace97a846a6a726c93,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;progress_preservation;restoration_entity;unaffected_scope,True
release_override,152,3,dict_delete:/evidence_versions/input_state_version;list_duplicate:/plan/0/arguments/0;dict_delete:/current_goal/all/0/arguments,0323399b190da476a88f5d8fcda7066afe585e889e9f21b157be7303d6ca09ec,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;goal_consistency;action_continuity,True
release_override,153,1,dict_add:/commitments/0/__fuzz_extra__,4fd0484c51b31412f92685b25bbedff24ecb87311b974a02bc29f3feac35d4de,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;unaffected_scope,True
release_override,154,4,dict_delete:/entities/0/kind;dict_add:/current_goal/__fuzz_extra__;list_duplicate:/plan/0;list_delete:/commitments/0/grounding/1,4168d0ed6bfef8ab65c711b85c25ce4aed2d8688c49132c6cab72e0f6f291acd,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;action_continuity;restoration_entity;unaffected_scope,True
release_override,155,3,dict_delete:/plan/0/skill;list_delete:/commitments/1/grounding/1;scalar_replace:/commitments/1/grounding/0,9c1c42da66eb332be7331827d877afa65ea36ee00e94f4aa1f8ff633e21b4833,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;action_continuity,True
release_override,156,1,dict_add:/current_goal/all/0/__fuzz_extra__,0c37b7cb219189a64946fd820e8c4aa3e5a3932729da3da0da780071e7bf0a06,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
release_override,157,3,list_reverse:/current_goal/all/0/arguments;scalar_replace:/commitments/2/grounding/0;dict_delete:/current_goal/all/0/arguments,dc4d5982178dcc1743d110308842703dc1dff90709c754c11ebc4f58cd2ce888,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,158,2,list_delete:/progress_ledger/0;list_delete:/current_goal/all/0/arguments/1,184d227d791282ac60e30aee450782798f36e9156b4d9b390f83377a1b450bc8,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;progress_preservation,True
release_override,159,1,dict_delete:/commitments/2/lifecycle_status,20d4b6c187540f4e0cad9bd246fd44ce95bbe04827cb04cdb453c428da19fca3,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,160,1,scalar_replace:/entities/1/id,03be37458eb839a9cd6b7b3c6eb72baa1c0b4ef72700dd28fa4c10a75724ec0a,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity;unaffected_scope,True
release_override,161,2,scalar_replace:/current_goal/all/0/arguments/1;scalar_replace:/current_goal/all/1/arguments/1,aec1c6823c4aa9290a9ea7d435b82cc654690cf8e9d63fabe4621068d90710e9,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
release_override,162,3,list_delete:/current_goal/all/1;list_delete:/commitments/2/grounding/1;list_duplicate:/progress_ledger/0,0b9ea84cb5bffb5adf1612fd46a11ad94a745f278f22ef612fb1ce6d3aa412f2,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;progress_preservation,True
release_override,163,3,list_reverse:/current_goal/all/1/arguments;scalar_replace:/commitments/0/source;list_reverse:/commitments/0/grounding,83dc74ae6f235609e6d3b6a63b454f3109c7c9444e66a92ea179de6ecb981110,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;unaffected_scope,True
release_override,164,2,scalar_replace:/commitments/1/predicate;dict_add:/commitments/1/__fuzz_extra__,a25e8be7bafbfd256a9bf5b7a328b659c490d6bc1ebf57f898224a5062affd6d,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,165,4,dict_add:/current_goal/__fuzz_extra__;dict_delete:/commitments/0/supersession_links;scalar_replace:/state_version;list_reverse:/entities,dc54f88de360edda7f321da86716ef94693212ad96ba17e2e3cd031e629cbd71,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;identity_lifecycle;goal_consistency;restoration_entity;unaffected_scope,True
release_override,166,2,list_delete:/current_goal/all/0/arguments/1;list_delete:/commitments/0/grounding/0,fb8e996de9cc254f7450acea37015c880c434e68b189c250ee2dd02a14ae0b9f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;unaffected_scope,True
release_override,167,1,list_duplicate:/commitments/2/grounding/0,e4d36397a005d64a4053e63d51220ff47b751ce7b7d7ff5673aa2388cfdb98da,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,168,2,dict_add:/current_goal/__fuzz_extra__;list_delete:/progress_ledger/0,dcd1e6bc48dcaf905e3574a90f25c214e47ce4576ee8ac86202a6e2cb1cc650e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;progress_preservation,True
release_override,169,1,list_reverse:/commitments,952eda535d98a70908266f0eb72ba13ed4bd566ff0d07b60eabb7c29c7682d30,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,170,4,scalar_replace:/plan/0/skill;list_delete:/current_goal/all/0/arguments/0;dict_delete:/entities/1/id;dict_delete:/progress_ledger/0/achieved,1b032bf5c9f1c623b636353ded73d86dcf4e52b7191122d78447afcfa14f03fb,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;progress_preservation;action_continuity;restoration_entity;unaffected_scope,True
release_override,171,1,list_delete:/commitments/2/grounding/1,932e98df7e260089438c61f41e4d0d5bf140b264c68e6aa9456a3da654ea0cb7,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,172,1,list_reverse:/current_goal/all/1/arguments,122677b6ffff072b992fd103911ba307df7d48ce79746a88993dd970c7217361,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency,True
release_override,173,4,list_duplicate:/commitments/2/grounding/1;list_duplicate:/commitments/0;dict_add:/entities/2/__fuzz_extra__;list_reverse:/current_goal/all,20a4428aaedba6efc6c8028751e405236617c099194e5165df1287fbca276ab7,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;restoration_entity;unaffected_scope,True
release_override,174,3,list_delete:/entities/2;list_delete:/current_goal/all/1/arguments/1;list_delete:/plan/0/arguments/0,d8f8762bc8b0f2b251534e5e91bf2211e5aca65dfbfe5076b6777a02fa6e5fb4,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;action_continuity;restoration_entity;unaffected_scope,True
release_override,175,1,dict_delete:/schema_version,fad0e8b7c912d192f2b711c4345f594207579073498d88affd9eafae9edbd987,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
release_override,176,2,list_duplicate:/commitments/1/grounding/0;scalar_replace:/commitments/0/valid_until,f70adc5c6b7988c2b5a2ee477ee7df4d7d60c970d6217a784e8564e9d01ccc0b,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;unaffected_scope,True
release_override,177,3,list_duplicate:/progress_ledger/0;dict_add:/current_goal/all/1/__fuzz_extra__;dict_delete:/current_goal/all/1/__fuzz_extra__,ff2641343e34d7a5530aa098c66634cab5c526f1c9ff166515d6f8137d4760b1,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,progress_preservation,True
release_override,178,3,scalar_replace:/commitments/0/source;dict_delete:/current_goal/all;dict_add:/__fuzz_extra__,8e7ad3dc1caace741aea0b547e9f25fb9d52714a3b68a07890aa52fba1e1d952,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
release_override,179,4,scalar_replace:/entities/2/kind;list_delete:/commitments/0/grounding/0;list_delete:/current_goal/all/1;dict_delete:/entities/0/id,341aa7563ac2f1241c4697764ff7fd5ef95ee1e751bdf949fc24f965ebdf916a,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;restoration_entity;unaffected_scope,True
release_override,180,4,list_reverse:/entities;scalar_replace:/progress_ledger/0/still_goal_relevant;list_delete:/commitments/2;dict_delete:/plan/0/arguments,62e2e118cc7ca57ad82dfc38c45cd4857f796f880c7a49d6b997c0b997475698,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;progress_preservation;action_continuity;restoration_entity,True
release_override,181,3,dict_add:/evidence_versions/__fuzz_extra__;scalar_replace:/plan/0/cancellation_reason;list_reverse:/commitments,78d2f9be8abba87d71b4ff415916164d795d0dc41ef86bd7389dac334bff5b0e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;identity_lifecycle;action_continuity,True
release_override,182,1,list_duplicate:/plan/0,18e2b95226d16bbd876d85ad313a972258b4868686a05b9e1feda8ebb8a9689d,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,action_continuity,True
release_override,183,4,scalar_replace:/plan/0/arguments/1;list_delete:/progress_ledger/0;scalar_replace:/current_goal/all/0/predicate;list_duplicate:/current_goal/all/1/arguments/1,cca530f54eff67150c9ffcd9f8756e305f6b2a896c214588ecf3761e01946e35,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;progress_preservation;action_continuity,True
release_override,184,1,scalar_replace:/evidence_versions/input_state_version,89f0da908747a6288a9e7a4fe47573acd23337a4bd6fb35b1ed7deaf26855ab1,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence,True
release_override,185,4,list_duplicate:/current_goal/all/1/arguments/1;dict_delete:/plan/0/skill;list_duplicate:/plan/0;scalar_replace:/commitments/1/source,786fa7512ef876a6dea0725a1abb29720b13cb299e08d053131a44df6dfdbfc4,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;action_continuity,True
release_override,186,2,list_delete:/current_goal/all/1;dict_add:/commitments/1/__fuzz_extra__,aa00b5d90390c99ac2a718a479991cbf01462591deac5ab84f8fa28a80fcb606,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,187,2,dict_delete:/entities/1/kind;dict_add:/current_goal/__fuzz_extra__,086fb6185775d7b161febc3dbff803d4ece77f23f96d014958e7610ba176e014,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;restoration_entity;unaffected_scope,True
release_override,188,3,list_delete:/current_goal/all/0;scalar_replace:/commitments/1/valid_from;dict_add:/commitments/1/__fuzz_extra__,8e2772609f01c8ac6b8b14b09c6613507f46f8106ae5fe43a76ed8076ff806e9,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,189,1,list_reverse:/plan/0/arguments,e36f32325868a614528675945757a4d496ad5b508969e2b8930446f91425717f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,action_continuity,True
release_override,190,1,list_reverse:/commitments,952eda535d98a70908266f0eb72ba13ed4bd566ff0d07b60eabb7c29c7682d30,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,191,3,dict_delete:/commitments/2/valid_from;dict_delete:/commitments/2/support_links;list_reverse:/current_goal/all/0/arguments,b6629b29a768213a12d9429a082354dc2eb347b097c88bb814e156eea1962640,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,192,2,list_duplicate:/entities/2;list_reverse:/commitments/0/grounding,0c156bb66df24ee3bc169a3d38f050a0729e0a17d4d8ec71e6483a6e26594fe6,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,restoration_entity;unaffected_scope,True
release_override,193,2,dict_delete:/current_goal/all/0/arguments;list_duplicate:/commitments/0,19e5b05f1fa63b7459008c759ac3693963ddbbc24b0086e14f512fb778487522,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,194,1,list_delete:/commitments/2,aa2e2bed4780eca0773514b307149275ffeb9642d651f60cdbd70cf2654cfbc3,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,195,2,list_reverse:/current_goal/all;dict_delete:/commitments/1/owner,cfef8b7bff7f36e6d4375b8a6f9801ff03f8605b2e86e2dd4abd3bc2975ebca9,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,196,1,list_duplicate:/commitments/2/override_links/0,95ad05ab8f659b310f0e0311d06a2f220606c4598ec7432ab5920bbaecbd61a8,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,197,2,list_delete:/current_goal/all/0/arguments/1;scalar_replace:/commitments/1/valid_until,c3064a8374b79a4881019313c9a73e7014424ac4e0c3303f241faad5debb0e2f,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,198,1,list_duplicate:/progress_ledger/0,ff2641343e34d7a5530aa098c66634cab5c526f1c9ff166515d6f8137d4760b1,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,progress_preservation,True
release_override,199,3,dict_delete:/current_goal/all/1/predicate;list_reverse:/commitments;list_duplicate:/plan/0,9078dffec634e46045c04888123d1f4c8dec2bde0da71279b14523f5dab2edff,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;action_continuity,True
release_override,200,2,list_reverse:/current_goal/all/0/arguments;list_reverse:/commitments,d1853d22f40ffc46deba73753e5264e3937dd9981898ddb7452c47b8a3321c84,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,201,4,scalar_replace:/evidence_versions/world_version;scalar_replace:/current_goal/all/1/arguments/0;scalar_replace:/entities/0/kind;dict_delete:/progress_ledger/0/still_goal_relevant,a578b90355f2c5ce80727c5348661f97735f4be13d0c914a26d5eed456982c6c,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,version_evidence;goal_consistency;progress_preservation;unaffected_scope,True
release_override,202,3,list_duplicate:/current_goal/all/1/arguments/0;list_delete:/current_goal/all/1;dict_delete:/evidence_versions,95b6165372a76e9ccf7f3877806044be33cc225258ff27dbcca1d357be4370e4,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
release_override,203,2,list_reverse:/commitments/1/grounding;dict_add:/current_goal/all/0/__fuzz_extra__,451f1a320bdee2bfbae3208d3ce50c629e2562d25b9e2d813e07523802b0dc62,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,204,2,dict_delete:/schema_version;list_reverse:/commitments/1/grounding,bd1437a28427155b4b41de2f35c45681b55963b75ca442f792f8cef04d2ab2a3,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,authorization_noop,True
release_override,205,3,dict_delete:/entities/2/id;list_reverse:/current_goal/all/1/arguments;dict_add:/progress_ledger/0/__fuzz_extra__,a9bc5e515253d33066b72f1f396eed1f293e4f7967f82de7e9d5c6d149a47fa7,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,goal_consistency;progress_preservation;restoration_entity;unaffected_scope,True
release_override,206,2,scalar_replace:/commitments/2/grounding/0;scalar_replace:/commitments/1/valid_until,a4e608eb1f343e72ea06410c5fd15bcceb504d39279f4453af2af26b7aeaabce,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,207,3,dict_add:/commitments/0/__fuzz_extra__;list_reverse:/current_goal/all/1/arguments;list_reverse:/entities,8db1d912957a22c3b97482bc344551888ff59e6a1b46c7e6ade39b9926db91c6,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;restoration_entity;unaffected_scope,True
release_override,208,3,list_delete:/commitments/0;list_duplicate:/current_goal/all/1;scalar_replace:/entities/2/kind,c446d681626b9351b1a1c32ab27c5c7ba97dcddd6a98c2e98c94cf7736ab817b,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;unaffected_scope,True
release_override,209,3,list_duplicate:/commitments/0;list_delete:/commitments/3/override_links/0;list_duplicate:/current_goal/all/1/arguments/0,8bf658f74b750596cb18a7dabd4f83f0f6ef14b055d042972d1535967cab595b,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency,True
release_override,210,3,list_reverse:/commitments;list_delete:/commitments/1/grounding/1;dict_add:/commitments/1/__fuzz_extra__,e163da7a6323c2cc18b6a5da1086681778c6476b7b2866bcfba0d35b8b12dd63,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle,True
release_override,211,2,scalar_replace:/commitments/0/source;list_duplicate:/progress_ledger/0,5eca5044bb41063ca522009eaf62436e3446c3d1c50de137b5a41a99d21a038e,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,progress_preservation;unaffected_scope,True
release_override,212,2,dict_add:/commitments/0/__fuzz_extra__;dict_delete:/current_goal/all/1/predicate,b2ae74c379952dd389a176455f2143e413df7441d9bd5c298fa4fa3b960a2d77,True,False,False,True,NativeOutputError:candidate post-state is not event-bound canonical state,,identity_lifecycle;goal_consistency;unaffected_scope,True
