sequence_id,arm,event_index,case_id,triple_index,recurrence_depth,provider_called,retry_count,parser_valid,semantic_valid,canonical_valid,history_valid,directive_valid,proposal_bytes,prompt_tokens,completion_tokens,latency_seconds,failure_class,input_sha256,proposal_sha256,response_sha256,candidate_sha256
occurrence-t06-d1,governed_delta,1,occurrence-t06-d1,6,1,True,0,True,False,False,False,False,1475,1341,670,3.9112648954614997,OccurrenceSemanticError:governed scope and records disagree,ad24845ee7709cbc0a0d1e498761c4a385ffc84daeee3709be12ca5f10c64bd8,a6e6afba0eb7b617d164211cf976a7316bad48e1ba678b0caabcd55c2141a869,8e6878fa83d331b79f0cf9ccb123558fa427e7ab128e1c8c96ccf317ebd24ca5,
occurrence-t06-d1,fsr_pc,1,occurrence-t06-d1,6,1,True,0,True,False,False,False,False,2770,1291,1231,6.252897155471146,OccurrenceSemanticError:post-state is not the canonical occurrence transition,ad24845ee7709cbc0a0d1e498761c4a385ffc84daeee3709be12ca5f10c64bd8,4f749960179044d76b51bb75562d537fa67913a701072d67ce1d6575c6f4ec39,4827fd369044390d17c50a1c0de9cf73a9aa387e7e41c5a4bab71122860ddb98,
occurrence-t06-d2,cope,1,occurrence-t06-d2,6,2,True,0,True,True,True,True,True,263,1639,112,1.2201664494350553,,e4c9ebe4fd730526e489261f7e4fcdc35e98cc338f7c19c87ca742b247dd3970,f4a5e67ea9a5e9e10b58efb78eec1e1106f4127519130640882b5eb805638c87,9043a49cc799b6e4a4c57e72c2fa930429a735d56c2bd3a646ffe1310bc7ef9b,c2a6b60cc310d03214bdd0afc123e2eef1579fe7846aef2ef39689694e736b7e
occurrence-t06-d2,neutral_patch,1,occurrence-t06-d2,6,2,True,0,True,False,False,False,False,1765,1660,780,4.378051672130823,OccurrenceSemanticError:neutral transaction is not the minimum canonical write set,e4c9ebe4fd730526e489261f7e4fcdc35e98cc338f7c19c87ca742b247dd3970,f9e33606d0bc2e457eb94d57800154f8247450565fd71966c94478435001d800,4497838dfd5d28272ecdcabc4a56682489dad62d0c3769ef4d514cf0a44ecc28,
occurrence-t06-d2,governed_delta,1,occurrence-t06-d2,6,2,True,0,True,False,False,False,False,2052,1654,887,4.691221914254129,OccurrenceSemanticError:governed affected scope is not sorted and unique,e4c9ebe4fd730526e489261f7e4fcdc35e98cc338f7c19c87ca742b247dd3970,038db97d22393c11d94433b3713a049aa25e03c07b53342a0d8ef91d10661c2f,39d1246d87650c3cdcf32e091dbdce27b04f561af2f2f9a082147fa0477a03df,
occurrence-t06-d2,fsr_pc,1,occurrence-t06-d2,6,2,True,0,True,False,False,False,False,3923,1604,1677,8.43481707200408,OccurrenceSemanticError:post-state is not the canonical occurrence transition,e4c9ebe4fd730526e489261f7e4fcdc35e98cc338f7c19c87ca742b247dd3970,d81819f66be40a1db8606a8a5538215f320583930c0d3906c3e02a4a48e63e90,96e0b7f0a18b02369759c52dcc26dd02836c270b52c4d5c0cb6a1e47680c3f01,
occurrence-t06-d2,full_replan,1,occurrence-t06-d2,6,2,True,0,True,False,False,False,False,805,1624,354,2.0464688492938876,OccurrenceSemanticError:full replan is not occurrence-canonical,e4c9ebe4fd730526e489261f7e4fcdc35e98cc338f7c19c87ca742b247dd3970,32bc9374bd27527d2556792f00d76087d63f51098905b468ac929b881cb711a8,32f143b381c090145b55ff6f0d77124b9e09780a12dd6558bc29d767ee075eca,
occurrence-t06-d3,neutral_patch,1,occurrence-t06-d3,6,3,True,0,True,False,False,False,False,1765,1973,780,4.186834659427404,OccurrenceSemanticError:neutral transaction is not the minimum canonical write set,7ddeaf2bbc232cc2a54858038bf65a4faf40f16b2f44bb34958d29a2b3863ef7,5b67c44a0a7d61c492dbb6fb9036d9b9c8e3e26d41b8f0edecf85a00f331914c,6b26d20adb18d47bd1a028e258c3f950dfcc2c460317d79121ea2bb6c8ae3c3c,
occurrence-t06-d3,governed_delta,1,occurrence-t06-d3,6,3,True,0,True,False,False,False,False,1406,1967,663,4.588366689160466,OccurrenceSemanticError:governed scope and records disagree,7ddeaf2bbc232cc2a54858038bf65a4faf40f16b2f44bb34958d29a2b3863ef7,c14c745c07e435dff06da3183ca2650f36c82edac8b4d7690ba837db63d00643,0552943b584d241dc262e7b9a09f71c4817ca28ba9b0f50532646f70ad19c538,
occurrence-t06-d3,fsr_pc,1,occurrence-t06-d3,6,3,True,0,True,False,False,False,False,4930,1917,2102,9.767695594578981,OccurrenceSemanticError:post-state is not the canonical occurrence transition,7ddeaf2bbc232cc2a54858038bf65a4faf40f16b2f44bb34958d29a2b3863ef7,2a4dbb7c235176e560ddf783c3784d2b7491102c302377958b1987dc902dccff,c60d83d362c4bf9b9b78e7bfff24af7dc9cbf4dcd3fb1428dadb18ceb5f5c4f3,
occurrence-t06-d3,full_replan,1,occurrence-t06-d3,6,3,True,0,True,False,False,False,False,917,1937,390,2.3322203615680337,OccurrenceSemanticError:full replan is not occurrence-canonical,7ddeaf2bbc232cc2a54858038bf65a4faf40f16b2f44bb34958d29a2b3863ef7,e929cc123a8f8254b0b378e476f41d071c80dfc649f345eb29e44158975bbff9,74fc9564b8858fc7b98bb7053a2c82741a44a509269ef5ec96a61e840ec4964f,
occurrence-t06-d3,cope,1,occurrence-t06-d3,6,3,True,0,True,True,True,True,True,263,1952,112,1.299961837939918,,7ddeaf2bbc232cc2a54858038bf65a4faf40f16b2f44bb34958d29a2b3863ef7,2d956840baab32a9db460cde9b8072d4e11966650c8c66a7ba28a81069bb818a,40ac1c1e72d85cb91951f0e61afa46adcba799900cea65e4af0fd2605352dc24,2f7c30f23dae02d090190d908746c0dbcd170d5eca143c35d0d74cb0dd9c204b
occurrence-t06-d4,governed_delta,1,occurrence-t06-d4,6,4,True,0,True,False,False,False,False,2052,2280,893,4.836848839186132,OccurrenceSemanticError:governed affected scope is not sorted and unique,702eba0146c2acd0bf44e3eb6967607251c538bd0fdf0412afd499647c76529b,72c1bbd50365b77bcb7232e8761363cecab34062bbf2762add63311f583fc7c8,bc775b92ec6b4c2c627d880b3feb39eba0318aba4dc22a8a5f2bbe089d68e136,
occurrence-t06-d4,fsr_pc,1,occurrence-t06-d4,6,4,True,0,True,True,True,True,True,6042,2230,2564,12.382156569510698,,702eba0146c2acd0bf44e3eb6967607251c538bd0fdf0412afd499647c76529b,b819c1a5f2bf2e8a8135752e3872060727d9857963b649126665a3c3644bdfff,c815d1f96462d91d05feab20eb01e87b55dd2abae4b61537e3a57f86745e8b68,be213bdbfda2bfc94337b2495496dd36af2feb74029c8140b7293b54fcb0a501
occurrence-t06-d4,full_replan,1,occurrence-t06-d4,6,4,True,0,True,False,False,False,False,1189,2250,528,2.8097769301384687,OccurrenceSemanticError:full replan is not occurrence-canonical,702eba0146c2acd0bf44e3eb6967607251c538bd0fdf0412afd499647c76529b,8e17b78dd10bc35ca9fab40b1395ced92e8693bcac0ecc872524439b23454086,3ddfde07d3e56bd083d241b574a04737c102265d01ff0a7ebf734fb5515250d5,
occurrence-t06-d4,cope,1,occurrence-t06-d4,6,4,True,0,True,True,True,True,True,274,2265,113,1.096415365114808,,702eba0146c2acd0bf44e3eb6967607251c538bd0fdf0412afd499647c76529b,16fa5bc15770a5f3523c4a856571a0650bcd7112ba32c90d27c15c09e9d99dac,16d2967a1ee4ee5e8d4eb9ba76e016075fe7d118ab1f7172b53497edacc73a1c,be213bdbfda2bfc94337b2495496dd36af2feb74029c8140b7293b54fcb0a501
occurrence-t06-d4,neutral_patch,1,occurrence-t06-d4,6,4,True,0,True,False,False,False,False,1765,2286,780,4.269246848300099,OccurrenceSemanticError:neutral transaction is not the minimum canonical write set,702eba0146c2acd0bf44e3eb6967607251c538bd0fdf0412afd499647c76529b,dc7beb7da9baab152d93191acb3aeb2e5579d9db5ec19bb68e62a8facee496ec,05be29c5a78be7b3bd5eb3eb6b787f563af594a821a5ab2a0aaa2ac9b52aee40,
occurrence-t07-d1,fsr_pc,1,occurrence-t07-d1,7,1,True,0,True,False,False,False,False,2703,1270,1182,5.795718340203166,OccurrenceSemanticError:post-state is not the canonical occurrence transition,73289a9bbe65adab2e81d2341da9b904daf365f668249a7e7b1e4f7e878fa9fa,d1e8646192471d6d2e527edf27e037a7e13417311d89611cdfdd772300946bed,77dba88c9fab055cc48d15590279a8ded50eb30941a2157f9cb6d9e6c0d56238,
occurrence-t07-d1,full_replan,1,occurrence-t07-d1,7,1,True,0,True,False,False,False,False,651,1290,297,1.8964474173262715,OccurrenceSemanticError:full replan is not occurrence-canonical,73289a9bbe65adab2e81d2341da9b904daf365f668249a7e7b1e4f7e878fa9fa,e56640da9107a9f0446559e3fb7134f8436f361ba0927c035b99e04756d86b4a,d4e39e59619692303b4afa84431d92b6b6dde4044fbdec58fd4958aacbeda775,
occurrence-t07-d1,cope,1,occurrence-t07-d1,7,1,True,0,True,True,True,True,True,275,1305,114,1.009350661188364,,73289a9bbe65adab2e81d2341da9b904daf365f668249a7e7b1e4f7e878fa9fa,0b7be1e7e240fb5142487ced86c09b085b790b606bd4ab946b0de785653d1315,dc63512f32ce0437f004db396c7b077d64d454b790ac8377becdbb564c9b242d,e8745bdab70fe98417ade9ef29fe17f8eea544369dc469c26ad96aacffda1534
occurrence-t07-d1,neutral_patch,1,occurrence-t07-d1,7,1,True,0,True,False,False,False,False,1415,1326,693,4.364472256042063,CompactTransactionError:compact write path is not allowlisted,73289a9bbe65adab2e81d2341da9b904daf365f668249a7e7b1e4f7e878fa9fa,64d8ce143fe88f3064fcba49f36cd5cd4d3c0cca53017503275ef63a5af4fea0,c03b71d8af3804890b6351a52f8a65e1997fccdfec057c7a3237af750b0fa781,
occurrence-t07-d1,governed_delta,1,occurrence-t07-d1,7,1,True,0,True,False,False,False,False,1301,1320,631,3.6431062007322907,OccurrenceSemanticError:governed scope and records disagree,73289a9bbe65adab2e81d2341da9b904daf365f668249a7e7b1e4f7e878fa9fa,e2bf11518ee88764937af25cae0294566668b58ac9e709b377ea954b0573e9a3,f4a9f5209fbc5d7dfc3328ed3bbe9becaebe2e1f4ba0bd7c4a72de7d7232f1c1,
occurrence-t07-d2,full_replan,1,occurrence-t07-d2,7,2,True,0,True,False,False,False,False,651,1600,297,1.8216572599485517,OccurrenceSemanticError:full replan is not occurrence-canonical,6c8f20dc986e504294d792594f80ce416685245eac519e71e41b196d5d492028,b6fc6ecb1bbc4af2da6f86505d5b6e10f9a0bcf9f2ad004fa433ab81fe1e431d,cdafe337b8fe9a17856db952a5acc11285c3f137206d12dcdc6a73f24b203834,
occurrence-t07-d2,cope,1,occurrence-t07-d2,7,2,True,0,True,True,True,True,True,258,1615,110,1.0887941448017955,,6c8f20dc986e504294d792594f80ce416685245eac519e71e41b196d5d492028,ee26f69dafc03d8250ad6c0dbdcd6de135b31fd82a4d65eac6993e3b3bbd8115,d3bbd367273ae79a708d48d9d6abd722985e9fdc5bc7898967c01b6f8a021d31,8d3db3736a2636ce037de8505a5dcdf8dfcd422fdf7d1b6127588ef0fb71ede1
occurrence-t07-d2,neutral_patch,1,occurrence-t07-d2,7,2,True,0,True,False,False,False,False,1708,1636,771,6.458755905739963,OccurrenceSemanticError:neutral transaction is not the minimum canonical write set,6c8f20dc986e504294d792594f80ce416685245eac519e71e41b196d5d492028,5a2bcf778a53d34dad3be3586810297604bb13ed51b8940e19e67a5d9f975728,71a6bc66818f2e45a91bb4409b80447e2a100b8eae4b5b9df594af971c5ed378,
occurrence-t07-d2,governed_delta,1,occurrence-t07-d2,7,2,True,0,True,False,False,False,False,1346,1630,654,3.9405215894803405,OccurrenceSemanticError:governed scope and records disagree,6c8f20dc986e504294d792594f80ce416685245eac519e71e41b196d5d492028,19c6ddc64b61975d863c8d55ccd7a1530d8d1ab4b14dd7a2380d13b72749b860,8e1ed00f726b0e837ac4ad7809d9677c7e885f107111b259e790e4f6370b2be5,
occurrence-t07-d2,fsr_pc,1,occurrence-t07-d2,7,2,True,0,True,False,False,False,False,3344,1580,1452,7.400482413358986,OccurrenceSemanticError:post-state is not the canonical occurrence transition,6c8f20dc986e504294d792594f80ce416685245eac519e71e41b196d5d492028,02d5050b8665a660e60b117075f7d7e375b5ea4185e0a964178afd9b37113cb6,a66f1b982d274d7a2192954075b0b5be3bc48e4d0f8db9c6a61bec5732865ea1,
occurrence-t07-d3,cope,1,occurrence-t07-d3,7,3,True,0,True,True,True,True,True,268,1925,112,1.2577300295233727,,4d201cb8b6db45e0ebb9042df643393a4aa4e95ba75c7615a0b0b9a2c911acea,e29744832b80f9e8022abe6ab64e9650a5894ae2907b21963bb3482c2a4611a6,618682dd5a7174e2441bd56aebbfbcc0fae56b0f28b10c6f8138331901303d6f,3adb30ca12e370200db9a0783ec6c723c39a5384366468f81de90ea16aeac07f
occurrence-t07-d3,neutral_patch,1,occurrence-t07-d3,7,3,True,0,True,False,False,False,False,1661,1946,753,3.9155756793916225,CompactTransactionError:compact write path is not allowlisted,4d201cb8b6db45e0ebb9042df643393a4aa4e95ba75c7615a0b0b9a2c911acea,f5301b48e3c3a597f5f088b27c5ca338b397fe3610a6619412715b2ecfcdb9c4,a3933d7ed53941724398034e77e8a18b3342dcf510a977601bd83b979d8f760d,
occurrence-t07-d3,governed_delta,1,occurrence-t07-d3,7,3,True,0,True,False,False,False,False,1346,1940,654,3.795732001774013,OccurrenceSemanticError:governed scope and records disagree,4d201cb8b6db45e0ebb9042df643393a4aa4e95ba75c7615a0b0b9a2c911acea,b9989a5e07ae56d5b6f8494de7fec3477418f6f64462df3433c6ef283a51b89d,ab49cc1555895e8a18cc10866f5bfc96ee2fdef9abcca7aa86d9029cca1520c4,
occurrence-t07-d3,fsr_pc,1,occurrence-t07-d3,7,3,True,0,True,False,False,False,False,4819,1890,2080,9.728699606843293,OccurrenceSemanticError:post-state is not the canonical occurrence transition,4d201cb8b6db45e0ebb9042df643393a4aa4e95ba75c7615a0b0b9a2c911acea,1a2710134a34eba91c5da08c6e4f24be9803c97de2b16276c4125f4a9d418bda,812dae9800a35dc25e756cfb2cb87d8426d0ef8fef9df4fab001f68b814d2d28,
occurrence-t07-d3,full_replan,1,occurrence-t07-d3,7,3,True,0,True,False,False,False,False,1437,1910,655,3.483015935868025,OccurrenceSemanticError:full replan is not occurrence-canonical,4d201cb8b6db45e0ebb9042df643393a4aa4e95ba75c7615a0b0b9a2c911acea,9d15fe73003b45a52c971a2b9b9463e9bdb044476343533e4d511fee5dc2027f,84313dd07aff9403a8df260d4c1249f561fa82fc9201951b1f6dae4e93651fe7,
occurrence-t07-d4,neutral_patch,1,occurrence-t07-d4,7,4,True,0,True,False,False,False,False,1663,2256,754,4.1671589352190495,OccurrenceSemanticError:neutral transaction is not the minimum canonical write set,b1ebf027595a449819cd69e49f55b6ddbb72c40b36a362b51cf16ddbcae5a1cc,51a9edc495d228e116b3fd2021bc4fb314da6fe6fee46823115d114413652e8f,61bedd1666c12e008330e4ed41a49f0c1f58f0b67a318610d27bbe11889db992,
occurrence-t07-d4,governed_delta,1,occurrence-t07-d4,7,4,True,0,True,False,False,False,False,1346,2250,654,4.008008419536054,OccurrenceSemanticError:governed scope and records disagree,b1ebf027595a449819cd69e49f55b6ddbb72c40b36a362b51cf16ddbcae5a1cc,242614b315c4cc30b5df25e9b48a7993f948254c374b277509348da98fed8aff,036013e4283ca076dc98bc140e2585ed705380f2ee3c82903fe585aed9d59c74,
occurrence-t07-d4,fsr_pc,1,occurrence-t07-d4,7,4,True,0,True,True,True,True,True,5897,2200,2537,14.069627250544727,,b1ebf027595a449819cd69e49f55b6ddbb72c40b36a362b51cf16ddbcae5a1cc,6b915b152e7b6f95f838a8e1746ba29a2318163802a3ac315b1c4461f405a44e,de554aafb6bb3ca84ab855b569c019fd799070c3b0cf57a7a8ab31f181bcfaae,e1ccf7133393a315c67a150b420a36f0d6531236717fee1e1809c1a0c6516b66
occurrence-t07-d4,full_replan,1,occurrence-t07-d4,7,4,True,0,True,False,False,False,False,1296,2220,632,4.036701518110931,OccurrenceSemanticError:full replan is not occurrence-canonical,b1ebf027595a449819cd69e49f55b6ddbb72c40b36a362b51cf16ddbcae5a1cc,fce90f2666d463876da769c0c775366ae58935d4411e3937ab84a7c8340f80c2,c18f0d15bd6126e4f5be69dbe0e5a2eac6e4b1c6856826370c2266b9e272d94a,
occurrence-t07-d4,cope,1,occurrence-t07-d4,7,4,True,0,True,True,True,True,True,257,2235,111,1.0445078061893582,,b1ebf027595a449819cd69e49f55b6ddbb72c40b36a362b51cf16ddbcae5a1cc,9b2cfe938716148453fdc4d38dd7079ff18c7d07f9c8f0a2711330b118d48075,1f0e754e51f92c9fef0b23e80fd45048990cbd7a36c2d18ed5bd6049802a8080,e1ccf7133393a315c67a150b420a36f0d6531236717fee1e1809c1a0c6516b66
occurrence-t08-d1,governed_delta,1,occurrence-t08-d1,8,1,True,0,True,False,False,False,False,1446,1326,670,4.419859992340207,OccurrenceSemanticError:governed scope and records disagree,d7cf0b9bcfda61135580782b1702740fc22385c658b0fca9ad9b33686b352e8f,eb0678d67124a50ede428bca537a1bf776d243c79dd2fb6f4ec78f0db9801b68,332e5b56e3796ecd96a65c107ec14023ed5a572fdaa69f8e0e16ec18bfdf8876,
occurrence-t08-d1,fsr_pc,1,occurrence-t08-d1,8,1,True,0,True,False,False,False,False,2730,1276,1232,6.358883636072278,OccurrenceSemanticError:post-state is not the canonical occurrence transition,d7cf0b9bcfda61135580782b1702740fc22385c658b0fca9ad9b33686b352e8f,db1c0b1d4659b73e85f35d9ede7c7ba1115e48dae46739070fa3a9e79825c026,0c9abce5130d06e39c9fbd233386b6b8a832d18fd56a2f046ca8ee011c023413,
occurrence-t08-d1,full_replan,1,occurrence-t08-d1,8,1,True,0,True,False,False,False,False,712,1296,329,2.422162734903395,OccurrenceSemanticError:full replan is not occurrence-canonical,d7cf0b9bcfda61135580782b1702740fc22385c658b0fca9ad9b33686b352e8f,155a5b93383c4e83d7771287d61463fc3a91895ba1635b12e36949d29e026d42,f89c9768a82436049a930831a13288ced06ff085212f85d87eb2f3069e2060f2,
occurrence-t08-d1,cope,1,occurrence-t08-d1,8,1,True,0,True,True,True,True,True,276,1311,115,1.0577942496165633,,d7cf0b9bcfda61135580782b1702740fc22385c658b0fca9ad9b33686b352e8f,e1f20c01faff7d5dca5ccf6268d8c1e4602139e4b2d682d4d2b9e782ca5a4ef7,bdb96c2898697fb25178659d42f02ffbe255624983e961103361c316bc9ec089,9d33198a82c2025ca8cd43c4826fd23d5ab871b8ede9a212890c294518b17e98
occurrence-t08-d1,neutral_patch,1,occurrence-t08-d1,8,1,True,0,True,False,False,False,False,1689,1332,775,4.509436473250389,CompactTransactionError:compact write path is not allowlisted,d7cf0b9bcfda61135580782b1702740fc22385c658b0fca9ad9b33686b352e8f,fb0434a5bce4941c127db70d85e57ff3a4601be4c21d97802152d9c0bd022f70,496e82e885af76a273c40b6d2b0a786acaa2dfbc7daf7385d124508d290e173b,
occurrence-t08-d2,fsr_pc,1,occurrence-t08-d2,8,2,True,0,True,True,True,True,True,3856,1593,1679,8.327639002352953,,84c81737b40cff01464038d148f6044855cb26530dfa3fd5207bc4d2dff3ece9,1a9028b4b9c22d33ea2db314919536594b8dd6603877bd436fe542415e05504d,6c80fa26ce6a431d176b605ab099c5dc17f69c67e93cf3031470c2b6757a74f6,a04cfc1baa177bbd3727b23d47ddb44d7554cc4f244a15de5f90799649fcb036
occurrence-t08-d2,full_replan,1,occurrence-t08-d2,8,2,True,0,True,False,False,False,False,1088,1613,495,2.5434770425781608,OccurrenceSemanticError:full replan is not occurrence-canonical,84c81737b40cff01464038d148f6044855cb26530dfa3fd5207bc4d2dff3ece9,1232e13445c207aad720e1175d494752c186a9da64a7f02ae23fb19dd2613463,5cca0a6d51074a286f2f572d9b414ebdc9ba5324becfba4b09db648fece64839,
occurrence-t08-d2,cope,1,occurrence-t08-d2,8,2,True,0,True,True,True,True,True,276,1628,115,1.0413812594488263,,84c81737b40cff01464038d148f6044855cb26530dfa3fd5207bc4d2dff3ece9,28fa646c0f12e405e68247992fd8606964659e6ec6b759438d99b55452de700a,1ac0fad1093bd179d7fa684eb3eda0598d5482720601a010b2e317ba9fac9f7e,a04cfc1baa177bbd3727b23d47ddb44d7554cc4f244a15de5f90799649fcb036
occurrence-t08-d2,neutral_patch,1,occurrence-t08-d2,8,2,True,0,True,False,False,False,False,1881,1649,849,5.946822406724095,OccurrenceSemanticError:neutral transaction is not the minimum canonical write set,84c81737b40cff01464038d148f6044855cb26530dfa3fd5207bc4d2dff3ece9,8602b579f8323c4b5a6825ee46fe9d1840eecc02b6b1e4f6e044ae751ef763a5,4209408856e622e221148763effab6dea909e641df0f0174af8fb1dadedc8593,
occurrence-t08-d2,governed_delta,1,occurrence-t08-d2,8,2,True,0,True,False,False,False,False,1383,1643,667,3.8821197394281626,OccurrenceSemanticError:governed scope and records disagree,84c81737b40cff01464038d148f6044855cb26530dfa3fd5207bc4d2dff3ece9,fbdd29e199f97992bb823e41ef73362bcdface286343b7e922413fc792f849fe,9314c36112648960c4b3e10d6e1341326c48b6e0575ab3168f0a64dada40db30,
occurrence-t08-d3,full_replan,1,occurrence-t08-d3,8,3,True,0,True,False,False,False,False,703,1930,315,2.0399706326425076,OccurrenceSemanticError:full replan is not occurrence-canonical,81e992267bd116fba81c0d0e450d3909cfe80f5252d7ea34ad883a48e1c34397,b6e7846d04ebee161ea640ddb9e4809d1fcf02ee5dda43b67a62082bc385a194,f94d9767f84afadcb65bc62da699592e3961fba2911835f11907f72ef2729caa,
occurrence-t08-d3,cope,1,occurrence-t08-d3,8,3,True,0,True,True,True,True,True,276,1945,115,1.5511098196730018,,81e992267bd116fba81c0d0e450d3909cfe80f5252d7ea34ad883a48e1c34397,e822bcbefdf86dc315c626e18e2b4bcfcd946532439b6f499b6e10e9676b59eb,5940a6b1abc6ba04716606242c8aaa6ef2f2ad3b67a0a02005366e3a822e4ac7,f0ee098bda7dc696bb92054b0157f90c30d9ac6c933f9925a835a3d01c611dad
occurrence-t08-d3,neutral_patch,1,occurrence-t08-d3,8,3,True,0,True,False,False,False,False,1736,1966,784,4.093061753548682,OccurrenceSemanticError:neutral transaction is not the minimum canonical write set,81e992267bd116fba81c0d0e450d3909cfe80f5252d7ea34ad883a48e1c34397,e73b04fbe534981db5d6e1050b7c26cb3420c4bbca6ef707fdb82f55d515f4b3,e047f627d580c44cc8ef86255c69a6bce6c3479aa58d1ce0ea963b1d07c961c2,
occurrence-t08-d3,governed_delta,1,occurrence-t08-d3,8,3,True,0,True,False,False,False,False,1383,1960,667,3.8022862654179335,OccurrenceSemanticError:governed scope and records disagree,81e992267bd116fba81c0d0e450d3909cfe80f5252d7ea34ad883a48e1c34397,9b9312c4d4ce7ba125fc342c1cfaf7a421051b46bdc57fd54b26e8fc7e38563f,6c9f1008ca93e6a26bd419d5029cf35b1f20e23ad93b229837a67954c2789d48,
occurrence-t08-d3,fsr_pc,1,occurrence-t08-d3,8,3,True,0,True,False,False,False,False,4849,1910,2106,11.319709602743387,OccurrenceSemanticError:post-state is not the canonical occurrence transition,81e992267bd116fba81c0d0e450d3909cfe80f5252d7ea34ad883a48e1c34397,35cb7e5bbdf50c618ec58999d808c6fce4b8aaf65e132baf6bcab050d899aa22,c7d0b90988bca697eebef5b19e62a59a0e6219f1fed3dd00c19bdb968a63455a,
occurrence-t08-d4,cope,1,occurrence-t08-d4,8,4,True,0,True,True,True,True,True,276,2262,115,1.2843117713928223,,3db9be4e870b09a029f53fb7093f97603b383486af8d7c08a32de0e1b5dd5cd5,47f1e442bc53b7a4d01a8471b3a540238470dfedac705f1ac7c260965ef1d8e9,a9d04298a13d04b0ee22f0a43f5fea15c54f675d73fe62eb33b537e97865f4cb,23d616ac5cfefc2dbdd2ce0ab6e96f9e7202b217197c5c3d7463aeb243200bfe
occurrence-t08-d4,neutral_patch,1,occurrence-t08-d4,8,4,True,0,True,False,False,False,False,1736,2283,784,4.4567186096683145,OccurrenceSemanticError:neutral transaction is not the minimum canonical write set,3db9be4e870b09a029f53fb7093f97603b383486af8d7c08a32de0e1b5dd5cd5,1373875d8b099d730d0f44c2fc3703db483a3484786720b04cc8d3443a96224b,11ebe530ac175ea2861c4f5e48addeb4df4d3449189241081ebf8a5370e2661d,
occurrence-t08-d4,governed_delta,1,occurrence-t08-d4,8,4,True,0,True,False,False,False,False,2019,2277,893,5.248371345922351,OccurrenceSemanticError:governed affected scope is not sorted and unique,3db9be4e870b09a029f53fb7093f97603b383486af8d7c08a32de0e1b5dd5cd5,98a242977b922595f12d2fb064c5d76f340d54c1b1c81f055736f32b44419b3a,af3e7815aa34111ddfafe8ff8d15be2e0b920286371d228f09ba2e42911777fe,
occurrence-t08-d4,fsr_pc,1,occurrence-t08-d4,8,4,True,0,True,True,True,True,True,5948,2227,2573,11.990107581019402,,3db9be4e870b09a029f53fb7093f97603b383486af8d7c08a32de0e1b5dd5cd5,55022a2708962b3f790e3073d4fbb0dbe83f528005e525ab6b81ec12092c52c9,ae335de61b12d30d4c9171987b2836834a95384892d54e88c832bd75b22f9df4,23d616ac5cfefc2dbdd2ce0ab6e96f9e7202b217197c5c3d7463aeb243200bfe
occurrence-t08-d4,full_replan,1,occurrence-t08-d4,8,4,True,0,True,False,False,False,False,1754,2247,813,4.213649467565119,OccurrenceSemanticError:full replan is not occurrence-canonical,3db9be4e870b09a029f53fb7093f97603b383486af8d7c08a32de0e1b5dd5cd5,94848e95525ae441031e45177c8c6cfee6b45deb9c8f7bce7fb94eceedd83618,fd268bda76d90ed9a156a7cb92bd3dcccdfd0f5880bc83a1e2fd16615a299639,
occurrence-t09-d1,neutral_patch,1,occurrence-t09-d1,9,1,True,0,True,False,False,False,False,2115,1362,960,4.921407262794673,CompactTransactionError:compact write path is not allowlisted,f15e8001785de187ee1a5b0dfc0fd06f16c501e9140020de4d97141555b5e6bc,c78c6de4035993762d078d9be7595256c411c4eea02c0dca803b21ae91208469,4a28c568ef145821f80a414e7cb48fc1807a3098e835f11cbd15bed6d5debe2d,
occurrence-t09-d1,governed_delta,1,occurrence-t09-d1,9,1,True,0,True,False,False,False,False,1445,1356,669,3.3979334142059088,OccurrenceSemanticError:governed scope and records disagree,f15e8001785de187ee1a5b0dfc0fd06f16c501e9140020de4d97141555b5e6bc,1aa1ed5dc5723cabcc14b00208da0df9f30986468cdc4a9d2a6f345b41f70dc2,908366aa8f5c86ab2de334bae6ec4cded75135d25c6275bbaaaa1a3aba9036ef,
occurrence-t09-d1,fsr_pc,1,occurrence-t09-d1,9,1,True,0,True,False,False,False,False,2728,1306,1198,6.125142088159919,OccurrenceSemanticError:post-state is not the canonical occurrence transition,f15e8001785de187ee1a5b0dfc0fd06f16c501e9140020de4d97141555b5e6bc,8d813d7b18dbca2a37d58c06a6592c2968f648a7e29e3326c00fad956fb38680,63270d54aaf97c9ef252498916d50e760f8b98effcc5587470fc3fa1227fdfda,
occurrence-t09-d1,full_replan,1,occurrence-t09-d1,9,1,True,0,True,False,False,False,False,868,1326,394,2.145010594278574,OccurrenceSemanticError:full replan is not occurrence-canonical,f15e8001785de187ee1a5b0dfc0fd06f16c501e9140020de4d97141555b5e6bc,503ff4a47f643568d9ab7bbfd684b1890ac3bf1253657e7ef4b3de611162faf5,524b4dfd247d582db2cf80f673c295719619e2226e5b525cdf57ea1b3c461967,
occurrence-t09-d1,cope,1,occurrence-t09-d1,9,1,True,0,True,True,True,True,True,267,1341,113,1.2092778701335192,,f15e8001785de187ee1a5b0dfc0fd06f16c501e9140020de4d97141555b5e6bc,3b4ee6cfa2105a9e34f34a1dad9a4b078b617a6befddfa0539416f4126ad6233,88de7547c752844635314946c7b8b6e5021d483b2fba4ac8e3bf55bd355c22a2,38f760e30d4f51f21152f9dac18ad64a4242320c415d6c171a8a29a975276256
