task_suite,task_id,task_name,language,state_id,state_sha256,dtype,shape,finite
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,19,cab25360bce4cdcbd230316d1d8ce1142c95303b9120ca48dd4c6c731ebaba99,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,20,5d6df4d9f5acd6ef9fdcb7a64d0234fe8620d34f2194d7b675bd0e455fdce0f3,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,21,4e442647eba43ee5ba0ad5e831186ee6b59cb4675b752d63be4575af85726ab4,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,22,055cb786edcb7faad227beb588a8433767a75c1d0e6b7c6e10e85bbed328793a,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,23,cd6e3afa56ae5ea41b0215caca93c24c8e06b499234a24ea6df89001a0f24fbd,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,24,e9db6cfc2053a38639e88f0812fc193df347bcf62e011ffbe4503da7242fdb1f,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,25,ce2cf4c27ff01c1dc4b94afe97e647a9a522ce10f0de235c1f4b9e5d1727f814,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,26,33e98cff1bf87eb58c019516257cc5f3f730356734ec6737af9dcb04dc618182,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,27,0e8347f79ab11cf3f54447949dedad5161906e3e1b440387250e178a8d6dd1d5,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,28,59a5530f8dff5b1afdd3cc0e905805a26540e66c48d20ad2fa9fb3d9569b8f10,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,29,b1cd034041524c4f0d05960455ee5b9d032faa1d08013f224890eea1a6211831,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,30,6e1f33b240f97524dc840ff6e8fc28c2bec7546bdb0f26729905d64bb9a36792,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,31,1674808307b59c3ee8f56f973a09ad05f9319e1565ec999c5bc4251f4c29b179,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,32,f385b4dc4809367011d8a174472341227c32cb39ed91beaf68ae853d03b09a70,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,33,4d673971b8c1c35d57fe141710f5aca9043b9264feaa47529c891b712e7d5e9b,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,34,3ae81c7836513e450fd70347ec59c0636738ed7865fe44320d85ee741cd20f36,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,35,9d8f4dd19a61e022827b357b0119593fe1d1db35f07456fe39348e2ac5f1257b,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,36,eda2439368a3423ad51389d2c41ed4b5889a1bd42f1c52d79e9b277a935b9aa7,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,37,4cfb62b990f63ec43c234a4464cf3dd530b17f4a80bdc8f3df122c97545f326e,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,38,4e01942608308effa1acc219767f94d6b87b28beb5f371795da47f840473cb33,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,39,59b5c3f7ba7708da61b209b376680e90edfc7e45a15f0331da3cc7e082f580dc,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,40,9cb5d553882be8c6d2e48469948f88c802ca82b1f77aaf60a531ae849259d425,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,41,1634c24a7968a3d55d3b25b294c242d19a4d0d460cc311665c2580e07f5e6932,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,42,34869aac319cc93f73293d11408ec229d748e00f3bbd9a6f55b26ff978490820,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,43,c56933a0f777f70a4bb7f1eaaf5add040918d3ce9a71c81fd1f7670b2f0346df,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,44,62191cad0f123cb0a26b81756a9603459f183de24a5c932f9028a2c0a8b2881a,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,45,819c380d76d7be83123be838534afb1adaacb3dd3490952865d98e50fcb1a59e,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,46,98d7e2346932b6ba2631903e3e3cf9c72b30cbf81e8fc77ff2b84fd9f2f1eba6,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,47,a55c930261998140dbd89fbd6260550f45b484fd40b52fbe7ba6e09b7dbbdd0b,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,48,250724cabe1300ea7b56f9e1918077ca6bf3be060d034578a90ec33eff348fed,float64,84,true
libero_10,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,49,71dd54233a61e7c209c9b67da5f0bb1ec26aeb802e9e4d39b361f9398c896657,float64,84,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,0,407c3d5eb11fd5b33bd2a6dea73a37415a99d7e72f0cc291074de29b1c63c37c,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,1,fbf82707bd0a7721f0e118ac32aad30182e487e7a940bec7128ad6f18457e139,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,2,83ff554be370e25fb3b049d5c3db3f2cf4f20524a0eab8beeda093c6a81bad66,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,3,72e9938805b4da92baeb254ab7611081832edbb30e3f07c8136e1ea8a00fa235,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,4,825a43323d564777617871b44f4c0f871a263f5aac13b1d04f204cc4957134e8,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,5,8e5a64567e7494c932e2b3e66d902342bdacc3b3d4216f9e1c36cf5be49a0acb,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,6,714bd3564af9500471de00d628f8b6191e6bcd2954d8e3ee9eb6abd2bf67f543,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,7,2f359eaf0499d91a9e34f60059daf9c65b871bdc754a2860f66f07dfd1597fa8,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,8,75a83a20065300d19f7fbb49c3ab5236e56ededda0c2517e27b77c0e1356e23d,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,9,2d485bf26d885754bc4f03ffbe09567c61e6df490cff21a8c6d76ad549be444d,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,10,ec85606b107d6c4ec253bea2b62b13171069c1546d6d27214dbf37f05965477b,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,11,9401b9f3228c86e527dabafc4a1c25dcd40b4b80d14ba6c3c2ea9ee3cbba6976,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,12,ea8e8a4c936d846d3f81bd606b8805e2502f7f892caa3f8088457a463bd4e4f9,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,13,167b213a6a6cfd130bef808353233e9ea395beca833ba9b8f0654344414c2a1f,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,14,9cf453b16ec5820c8d73cc7995ad6ac52db3d13ebfcdd3a9ab0bb7380869aa66,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,15,18789855054f53dc0771f9a9bc1a69aee708e48eb4c59626dd484595587f5f04,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,16,7a48f484188b5fa8d1d3ab8a730daa6348851bf761278da2fd051cd4a2308285,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,17,d121f7c9801ed2290b394f2b8402608cf52218712e7ef9da27bcfc210607b52a,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,18,375083ca6c9ac0148a8821ed2b9cf5aedd191661dc54707967e67f777bc0e3ba,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,19,92c976d02e613510fb751c05f197861f4ce9d405d06624760ec79630ba768a96,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,20,b24f3f70bf76139e2ac2b1cbd7c9a49f90e99230c7b3bd88a203185505e171f3,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,21,9013f031f4c1a778fbb40b0634efc46638cc304496be66010feda196903a1bbe,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,22,3aa2c56f7ec59b999707f06a1c0e30518811d3f80b9acaac146240620abfdbf8,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,23,5840a65893922afe280fbbd0d513f4e0251579b5f591c08371cf0da0ce5e19df,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,24,e9d6fb17ee432ce1334028c23513153219a1a52a828a132b61921afcf8ad4f9d,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,25,5fe3009d5bef1c8df5e8bbc8aea9a78a16efc447b44b3f34fe73c97b4ab15af6,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,26,d5719527459ad4a215f044b8dd0281724ad2fcc43610818a1edf0fcb0a64b27a,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,27,fdafae2bfd85c6bfa048c5c8bb64a84a2a4f57ac1643256a85a672398f2d41ca,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,28,04eaeaba22c6519f38e035529d256a8c78ed170e0aeb1a0cb57a1c3b8528158d,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,29,719d0ad7a583ec76f888f110ca41b4c2afed1d535847c31fdc6eb14a5666f01c,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,30,ee10d21c16cd08b5e1c122cd8f2020d809984a257431676bb4e2470d4948514d,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,31,b6384d77b9272e4ddf41b1436de820472183ecf4db6e568d5aed39cc8a22efe7,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,32,c5ab1167ada353dd4bf4bd59198f97df609b445a7e4ad2c9d31b24e1b6f78c15,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,33,1e5906fadad57d6aa701fbc68d7d4a5883afd8dbf8110551bd455d5f05b2afdb,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,34,8eb7e4b31ba84c940aad7fb50aff0ccb4a26f36495c2ca6986c77e890934ef84,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,35,3f0b3ee929552c37ab56967a88cc3e44e5bd1d14ba08c5b2c4193a2faa627522,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,36,dc0c9187b0edc24de732e4ed4ca8fe21af21ea522e219695cd26b097cfedb3fd,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,37,285918a4d6be05692207c04c6a73bc0b46ff7da69b2c70d1bd84af9e38c99c4a,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,38,e2a7ec33c3fd7f364d1b94e70f9eb3fe2918565fabceb5c2758c002c9a2ea10e,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,39,59415d365c22651cf4c0312fc673e350e1b6db5cb5e72afe479e505f38cc5990,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,40,81219188f96b3994b377a0e07fec4760b02f4bec673e51721160a69a0197d116,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,41,451640f1c4890b46e0c217b0631af31eb7a45410f0055d52a98c6b219a92c6a0,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,42,6f1145f8f203cfcdaed233b71bfca46a2de7433573c946f3fab7e070ac88ad00,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,43,54ffff111dca730ccec1739add2d582e79aa3d0cd696966a007cbdeab2749062,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,44,421b7b95b81d27d7f576c990e91aae0f6e6ae5c34d841b0039e532390ab6d2b1,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,45,8e56317a7503c5fad21b31c959bd0667971c1c8533b714f789eefef6193e9601,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,46,e28c4e4d2a1b122ed427681b8cac635fcb90f19d8d3ee8370d5c6fc346e3108f,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,47,45381b9291a8192ce3698c8a20efd309567a3d3daf000772be442622c1e1e120,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,48,903d68be2acd7eb405343689fdd20681421faf529d84fd2f6d579bff44a38ec2,float64,45,true
libero_10,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,49,0657c4c323cbe0fbb8b46b5ff30f42524288fb26d3c4aae437a4fac7cd9e829b,float64,45,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,0,533340bd717874417ec05cd3d626b05c9464795440da917ce21e8a0a6fc50f72,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,1,606fa88e4dcd86bf0c84c6c2954eb002166e93037b39e7ed893f0c41e7a15577,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,2,872632a4cac778497e06fa377164090997928a7b5bfb7783d112807e03c5fa99,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,3,3d019c0aa2cfc2ea5d7cc5a49fc727bcb0dd0c6164a273733a6c47f21db80e43,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,4,b0fe30015c5ff58f4b9263d20fdfb51c6a5502097b37ce75a34fb44ce7ba4fbd,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,5,12a6a2fbf64738073c60f4e10097f146d657e83132350d07d80cf5e2ccb879a4,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,6,5226a0b88202091bea5c3764710e204eb054b3a8bc9d93ea84cc31b0840e3ed0,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,7,602ccd5d05a156d926e058b26858a9b05931bd63b2fbf9ab33137d5599c9662b,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,8,aa1965fc15a74facf7c57e306316cd71c2422242a2c2ec69bac3c6c27c177f3d,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,9,3281826636e406df33f6b9aa122a1dcfb4378779f47fa00390b8e1d8f81d192c,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,10,4eac5afc960c2d6641be206178848b6623f9b98dcb191644d7563bef6118ef87,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,11,88464478ea50d1dc610b5178aa6619bbbe7c3758007d6246e5a9f3ff115dffa8,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,12,db9b505b50f800b326febca3c6525a1a8bf35bbb4b271cd661129a98f721bae0,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,13,32f4aa89f01886c82df87c7616d7f1e090e476986f96f21e97a316325b82f3ab,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,14,47a0a589a343a89446f23421036719e5afd5bfd6fb1fc975c9a3546d867c3c82,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,15,4b46faa0a312ee358ce179d85b4b568aa0ebb6a8f73c08c610db5a653f352410,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,16,69ae650a056fb394005b7f1df0876b5032ee6cb92c63df8eaed2a31c014eedf0,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,17,9dfc0d981bc039516532e4f6ba8680908d57a5641434fc91582c4d52f57c4c2e,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,18,93a250a364e88090015a66c6c3479f285d59a685514e29964225df7785998d13,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,19,78ef2241378b126da8534db773f9b4930b368b2efb356662cfeb6c652fe64f76,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,20,4f63fc206bad261b4721178ee1859e47c3111c119b2ef428e8d296ae7c0069e3,float64,71,true
libero_10,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,21,091f68d964eba6b4d1ea033b6a7db46cde077c9c6565d51b9844fd285d05ba84,float64,71,true
